match,market,question,prob,pct,source,note,commence,match_id,weather_adj,home_adv,referee,ref_card_factor,value,tier
Colombia vs Portugal,Offsides,Will Colombia be caught offside 2 or more times?,0.4572,45.7,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.043,SKIP
Colombia vs Portugal,Offsides,Will Colombia be caught offside more often than Portugal?,0.3113,31.1,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.189,MEDIUM
Colombia vs Portugal,Offsides,Will Portugal be caught offside 2 or more times?,0.5749,57.5,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.075,SKIP
Colombia vs Portugal,Offsides,Will there be over 2.5 total offsides?,0.6747,67.5,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.175,MEDIUM
Colombia vs Portugal,Offsides,Will there be over 3.5 total offsides?,0.4582,45.8,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.042,SKIP
Colombia vs Portugal,Offsides,Will there be over 4.5 total offsides?,0.27,27.0,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.23,MEDIUM
Colombia vs Portugal,Shots,Will Colombia have more shots on target than Portugal?,0.3838,38.4,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.116,SKIP
Colombia vs Portugal,Shots,Will Colombia have more shots than Portugal?,0.2774,27.7,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.223,MEDIUM
Colombia vs Portugal,Shots,Will there be over 20.5 total shots?,0.8729,87.3,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.373,MEDIUM
Colombia vs Portugal,Shots,Will there be over 24.5 total shots?,0.6252,62.5,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.125,MEDIUM
Colombia vs Portugal,Shots,Will there be over 7.5 total shots on target?,0.6156,61.6,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.116,SKIP
Colombia vs Portugal,Shots,Will there be over 8.5 total shots on target?,0.4782,47.8,teamstat,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.022,SKIP
Colombia vs Portugal,Team Total,Will Colombia score over 0.5?,0.6522,65.2,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.11,SKIP
Colombia vs Portugal,Team Total,Will Colombia score over 1.5?,0.2849,28.5,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.155,MEDIUM
Colombia vs Portugal,Team Total,Will Portugal score over 0.5?,0.8141,81.4,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.226,MEDIUM
Colombia vs Portugal,Team Total,Will Portugal score over 1.5?,0.5013,50.1,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.001,SKIP
Colombia vs Portugal,Total Goals,Will total goals be over 1.5?,0.7629,76.3,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.095,SKIP
Colombia vs Portugal,Total Goals,Will total goals be over 2.5?,0.5158,51.6,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.006,SKIP
Colombia vs Portugal,Total Goals,Will total goals be over 3.5?,0.2945,29.4,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.074,SKIP
Colombia vs Portugal,Total Goals O/E,Will the total goals be even?,0.5113,51.1,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.001,SKIP
Colombia vs Portugal,Total Goals O/E,Will the total goals be odd?,0.4887,48.9,poisson,,2026-06-27T23:30:00Z,67ae5751c401a98409b8566ae4897069,1.0,0.14,,1.0,0.001,SKIP
DR Congo vs Uzbekistan,1st Half,Will DR Congo lead at half-time?,0.4126,41.3,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.067,SKIP
DR Congo vs Uzbekistan,1st Half,Will Uzbekistan lead at half-time?,0.2106,21.1,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.221,MEDIUM
DR Congo vs Uzbekistan,1st Half,Will it be level at half-time?,0.3768,37.7,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.094,SKIP
DR Congo vs Uzbekistan,1st Half,Will there be over 0.5 goals in the 1st half?,0.7588,75.9,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.198,MEDIUM
DR Congo vs Uzbekistan,1st Half,Will there be over 1.5 goals in the 1st half?,0.4271,42.7,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.056,SKIP
DR Congo vs Uzbekistan,2nd Half,Will there be over 1.5 goals in the 2nd half?,0.5308,53.1,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.024,SKIP
DR Congo vs Uzbekistan,BTTS,Will NOT both teams score?,0.3879,38.8,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.05,SKIP
DR Congo vs Uzbekistan,BTTS,Will both teams score?,0.6121,61.2,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.05,SKIP
DR Congo vs Uzbekistan,Cards,Will DR Congo receive more cards than Uzbekistan?,0.3022,30.2,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.198,MEDIUM
DR Congo vs Uzbekistan,Cards,Will there be over 2.5 total cards?,0.6178,61.8,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.118,SKIP
DR Congo vs Uzbekistan,Cards,Will there be over 3.5 total cards?,0.395,39.5,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.105,SKIP
DR Congo vs Uzbekistan,Cards,Will there be over 4.5 total cards?,0.2174,21.7,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.283,MEDIUM
DR Congo vs Uzbekistan,Corners,Will DR Congo win more corners than Uzbekistan?,0.498,49.8,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.002,SKIP
DR Congo vs Uzbekistan,Corners,Will there be over 10.5 total corners?,0.2239,22.4,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.276,MEDIUM
DR Congo vs Uzbekistan,Corners,Will there be over 8.5 total corners?,0.4608,46.1,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.039,SKIP
DR Congo vs Uzbekistan,Corners,Will there be over 9.5 total corners?,0.332,33.2,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.168,MEDIUM
DR Congo vs Uzbekistan,Correct Score,Will the score be DR Congo 1-0 Uzbekistan?,0.0765,7.7,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.191,MEDIUM
DR Congo vs Uzbekistan,Correct Score,Will the score be DR Congo 1-1 Uzbekistan?,0.1023,10.2,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.179,MEDIUM
DR Congo vs Uzbekistan,Correct Score,Will the score be DR Congo 1-2 Uzbekistan?,0.0601,6.0,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.198,MEDIUM
DR Congo vs Uzbekistan,Correct Score,Will the score be DR Congo 2-0 Uzbekistan?,0.0797,8.0,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.189,MEDIUM
DR Congo vs Uzbekistan,Correct Score,Will the score be DR Congo 2-1 Uzbekistan?,0.0974,9.7,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.181,MEDIUM
DR Congo vs Uzbekistan,Correct Score,Will the score be DR Congo 3-1 Uzbekistan?,0.0644,6.4,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.196,MEDIUM
DR Congo vs Uzbekistan,Double Chance,DR Congo or Draw (1X),0.7712,77.1,sharp:pinnacle,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.244,MEDIUM
DR Congo vs Uzbekistan,Double Chance,DR Congo or Uzbekistan (12),0.7749,77.5,sharp:pinnacle,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.247,MEDIUM
DR Congo vs Uzbekistan,Double Chance,Uzbekistan or Draw (X2),0.4539,45.4,sharp:pinnacle,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.041,SKIP
DR Congo vs Uzbekistan,First To Score,Will DR Congo score first?,0.5909,59.1,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.057,SKIP
DR Congo vs Uzbekistan,First To Score,Will Uzbekistan score first?,0.3645,36.5,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.085,SKIP
DR Congo vs Uzbekistan,First To Score,Will there be no goals (0-0)?,0.0445,4.5,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.287,MEDIUM
DR Congo vs Uzbekistan,Fouls,Will DR Congo commit more fouls than Uzbekistan?,0.4975,49.7,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.003,SKIP
DR Congo vs Uzbekistan,Fouls,Will DR Congo commit over 11.5 fouls?,0.473,47.3,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.027,SKIP
DR Congo vs Uzbekistan,Fouls,Will Uzbekistan commit over 11.5 fouls?,0.4166,41.7,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.083,SKIP
DR Congo vs Uzbekistan,Fouls,Will there be over 20.5 total fouls?,0.6451,64.5,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.145,MEDIUM
DR Congo vs Uzbekistan,Fouls,Will there be over 22.5 total fouls?,0.4778,47.8,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.022,SKIP
DR Congo vs Uzbekistan,Fouls,Will there be over 24.5 total fouls?,0.3188,31.9,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.181,MEDIUM
DR Congo vs Uzbekistan,Half Compare,Will the 2nd half have more goals than the 1st?,0.52,52.0,heuristic,2H slightly goal-heavier on average,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.001,SKIP
DR Congo vs Uzbekistan,Handicap,Will DR Congo avoid losing by 2+ (+1.5)?,0.9068,90.7,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.311,MEDIUM
DR Congo vs Uzbekistan,Handicap,Will DR Congo win by 2+ goals?,0.3238,32.4,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.135,MEDIUM
DR Congo vs Uzbekistan,Handicap,Will DR Congo win by 3+ goals?,0.1568,15.7,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.263,MEDIUM
DR Congo vs Uzbekistan,Handicap,Will Uzbekistan avoid losing by 2+ (+1.5)?,0.6762,67.6,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.135,MEDIUM
DR Congo vs Uzbekistan,Handicap,Will Uzbekistan win by 2+ goals?,0.0932,9.3,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.311,MEDIUM
DR Congo vs Uzbekistan,Moneyline,Will DR Congo win the match?,0.5461,54.6,sharp:pinnacle,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.037,SKIP
DR Congo vs Uzbekistan,Moneyline,Will Uzbekistan win the match?,0.2288,22.9,sharp:pinnacle,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.217,MEDIUM
DR Congo vs Uzbekistan,Moneyline,Will the match end in a draw?,0.2251,22.5,sharp:pinnacle,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.22,MEDIUM
DR Congo vs Uzbekistan,Offsides,Will DR Congo be caught offside 2 or more times?,0.279,27.9,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.221,MEDIUM
DR Congo vs Uzbekistan,Offsides,Will DR Congo be caught offside more often than Uzbekistan?,0.2852,28.5,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.215,MEDIUM
DR Congo vs Uzbekistan,Offsides,Will Uzbekistan be caught offside 2 or more times?,0.3971,39.7,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.103,SKIP
DR Congo vs Uzbekistan,Offsides,Will there be over 2.5 total offsides?,0.4324,43.2,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.068,SKIP
DR Congo vs Uzbekistan,Offsides,Will there be over 3.5 total offsides?,0.223,22.3,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.277,MEDIUM
DR Congo vs Uzbekistan,Offsides,Will there be over 4.5 total offsides?,0.0969,9.7,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.403,MEDIUM
DR Congo vs Uzbekistan,Shots,Will DR Congo have more shots on target than Uzbekistan?,0.5122,51.2,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.012,SKIP
DR Congo vs Uzbekistan,Shots,Will DR Congo have more shots than Uzbekistan?,0.7032,70.3,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.203,MEDIUM
DR Congo vs Uzbekistan,Shots,Will there be over 20.5 total shots?,0.8304,83.0,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.33,MEDIUM
DR Congo vs Uzbekistan,Shots,Will there be over 24.5 total shots?,0.5516,55.2,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.052,SKIP
DR Congo vs Uzbekistan,Shots,Will there be over 7.5 total shots on target?,0.652,65.2,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.152,MEDIUM
DR Congo vs Uzbekistan,Shots,Will there be over 8.5 total shots on target?,0.5176,51.8,teamstat,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.018,SKIP
DR Congo vs Uzbekistan,Team Total,Will DR Congo score over 0.5?,0.8621,86.2,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.261,MEDIUM
DR Congo vs Uzbekistan,Team Total,Will DR Congo score over 1.5?,0.5889,58.9,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.064,SKIP
DR Congo vs Uzbekistan,Team Total,Will Uzbekistan score over 0.5?,0.7055,70.5,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.148,MEDIUM
DR Congo vs Uzbekistan,Team Total,Will Uzbekistan score over 1.5?,0.3455,34.5,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.111,SKIP
DR Congo vs Uzbekistan,Total Goals,Will total goals be over 1.5?,0.8332,83.3,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.12,SKIP
DR Congo vs Uzbekistan,Total Goals,Will total goals be over 2.5?,0.6209,62.1,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.044,SKIP
DR Congo vs Uzbekistan,Total Goals,Will total goals be over 3.5?,0.3983,39.8,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.037,SKIP
DR Congo vs Uzbekistan,Total Goals O/E,Will the total goals be even?,0.5087,50.9,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.001,SKIP
DR Congo vs Uzbekistan,Total Goals O/E,Will the total goals be odd?,0.4913,49.1,poisson,,2026-06-27T23:30:00Z,13eab94a136b9c264ba974cf437a5f71,1.0,0.035,,1.0,0.001,SKIP
Algeria vs Austria,1st Half,Will Algeria lead at half-time?,0.1585,15.8,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.261,MEDIUM
Algeria vs Austria,1st Half,Will Austria lead at half-time?,0.2078,20.8,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.224,MEDIUM
Algeria vs Austria,1st Half,Will it be level at half-time?,0.6337,63.4,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.102,SKIP
Algeria vs Austria,1st Half,Will there be over 0.5 goals in the 1st half?,0.4093,40.9,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.069,SKIP
Algeria vs Austria,1st Half,Will there be over 1.5 goals in the 1st half?,0.1008,10.1,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.305,MEDIUM
Algeria vs Austria,2nd Half,Will there be over 1.5 goals in the 2nd half?,0.1397,14.0,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.276,MEDIUM
Algeria vs Austria,BTTS,Will NOT both teams score?,0.8009,80.1,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.135,MEDIUM
Algeria vs Austria,BTTS,Will both teams score?,0.1991,19.9,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.135,MEDIUM
Algeria vs Austria,Cards,Will Algeria receive more cards than Austria?,0.3852,38.5,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.115,SKIP
Algeria vs Austria,Cards,Will there be over 2.5 total cards?,0.8539,85.4,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.354,MEDIUM
Algeria vs Austria,Cards,Will there be over 3.5 total cards?,0.7001,70.0,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.2,MEDIUM
Algeria vs Austria,Cards,Will there be over 4.5 total cards?,0.5169,51.7,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.017,SKIP
Algeria vs Austria,Corners,Will Algeria win more corners than Austria?,0.5625,56.3,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.062,SKIP
Algeria vs Austria,Corners,Will there be over 10.5 total corners?,0.4232,42.3,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.077,SKIP
Algeria vs Austria,Corners,Will there be over 8.5 total corners?,0.6728,67.3,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.173,MEDIUM
Algeria vs Austria,Corners,Will there be over 9.5 total corners?,0.5483,54.8,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.048,SKIP
Algeria vs Austria,Correct Score,Will the score be Algeria 0-0 Austria?,0.3128,31.3,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.084,SKIP
Algeria vs Austria,Correct Score,Will the score be Algeria 0-1 Austria?,0.1986,19.9,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.136,MEDIUM
Algeria vs Austria,Correct Score,Will the score be Algeria 0-2 Austria?,0.0666,6.7,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.195,MEDIUM
Algeria vs Austria,Correct Score,Will the score be Algeria 1-0 Austria?,0.1558,15.6,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.155,MEDIUM
Algeria vs Austria,Correct Score,Will the score be Algeria 1-1 Austria?,0.1094,10.9,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.176,MEDIUM
Algeria vs Austria,Correct Score,Will the score be Algeria 2-0 Austria?,0.0415,4.2,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.206,SKIP
Algeria vs Austria,Double Chance,Algeria or Austria (12),0.5686,56.9,sharp:pinnacle,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.062,SKIP
Algeria vs Austria,Double Chance,Algeria or Draw (1X),0.6715,67.1,sharp:pinnacle,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.154,MEDIUM
Algeria vs Austria,Double Chance,Austria or Draw (X2),0.7599,76.0,sharp:pinnacle,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.234,MEDIUM
Algeria vs Austria,First To Score,Will Algeria score first?,0.3032,30.3,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.124,MEDIUM
Algeria vs Austria,First To Score,Will Austria score first?,0.3841,38.4,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.073,SKIP
Algeria vs Austria,First To Score,Will there be no goals (0-0)?,0.3128,31.3,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.118,SKIP
Algeria vs Austria,Fouls,Will Algeria commit more fouls than Austria?,0.2385,23.8,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.262,MEDIUM
Algeria vs Austria,Fouls,Will Algeria commit over 11.5 fouls?,0.2781,27.8,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.222,MEDIUM
Algeria vs Austria,Fouls,Will Austria commit over 11.5 fouls?,0.6085,60.8,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.109,SKIP
Algeria vs Austria,Fouls,Will there be over 20.5 total fouls?,0.6455,64.6,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.145,MEDIUM
Algeria vs Austria,Fouls,Will there be over 22.5 total fouls?,0.4782,47.8,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.022,SKIP
Algeria vs Austria,Fouls,Will there be over 24.5 total fouls?,0.3192,31.9,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.181,MEDIUM
Algeria vs Austria,Half Compare,Will the 2nd half have more goals than the 1st?,0.52,52.0,heuristic,2H slightly goal-heavier on average,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.001,SKIP
Algeria vs Austria,Handicap,Will Algeria avoid losing by 2+ (+1.5)?,0.9067,90.7,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.311,MEDIUM
Algeria vs Austria,Handicap,Will Algeria win by 2+ goals?,0.0554,5.5,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.34,MEDIUM
Algeria vs Austria,Handicap,Will Algeria win by 3+ goals?,0.03,3.0,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.36,MEDIUM
Algeria vs Austria,Handicap,Will Austria avoid losing by 2+ (+1.5)?,0.9446,94.5,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.34,MEDIUM
Algeria vs Austria,Handicap,Will Austria win by 2+ goals?,0.0933,9.3,poisson,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.311,MEDIUM
Algeria vs Austria,Moneyline,Will Algeria win the match?,0.2401,24.0,sharp:pinnacle,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.208,MEDIUM
Algeria vs Austria,Moneyline,Will Austria win the match?,0.3285,32.9,sharp:pinnacle,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.137,MEDIUM
Algeria vs Austria,Moneyline,Will the match end in a draw?,0.4314,43.1,sharp:pinnacle,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.055,SKIP
Algeria vs Austria,Offsides,Will Algeria be caught offside 2 or more times?,0.526,52.6,teamstat,,2026-06-28T02:00:00Z,8756200e539155e571557c4f2e0d7f05,1.0,-0.017,,1.0,0.026,SKIP
